codigo,turno,data/hora,tipo
202500477,Tarde,2025-03-14 13:23:57,Entrada
202500482,Tarde,2025-03-14 13:24:32,Entrada
202500462,Tarde,2025-03-14 13:25:08,Entrada
202500464,Tarde,2025-03-14 13:25:10,Entrada
202500425,Tarde,2025-03-14 13:25:13,Entrada
202500472,Tarde,2025-03-14 13:25:16,Entrada
202500450,Tarde,2025-03-14 13:25:18,Entrada
202500451,Tarde,2025-03-14 13:25:57,Entrada
202500453,Tarde,2025-03-14 13:26:00,Entrada
202500399,Tarde,2025-03-14 13:29:56,Entrada
202500419,Tarde,2025-03-14 13:30:35,Entrada
202500391,Tarde,2025-03-14 13:30:38,Entrada
202500493,Tarde,2025-03-14 14:09:49,Entrada
202500504,Tarde,2025-03-14 14:45:51,Entrada
202500505,Tarde,2025-03-14 14:45:53,Entrada
202500443,Tarde,2025-03-14 15:08:36,Saída
202500490,Tarde,2025-03-14 17:00:48,Saída
202500493,Tarde,2025-03-14 17:10:39,Saída
202500495,Tarde,2025-03-14 17:21:50,Saída
202500498,Tarde,2025-03-14 17:25:49,Saída
202500438,Tarde,2025-03-14 17:34:39,Saída
202500437,Tarde,2025-03-14 18:00:22,Saída
202500418,Tarde,2025-03-14 18:00:25,Saída
202500424,Tarde,2025-03-14 18:00:28,Saída
202500434,Tarde,2025-03-14 18:00:34,Saída
202500382,Tarde,2025-03-14 18:00:52,Saída
202500404,Tarde,2025-03-14 18:00:55,Saída
202500380,Tarde,2025-03-14 18:00:57,Saída
202500400,Tarde,2025-03-14 18:01:05,Saída
202500432,Tarde,2025-03-14 18:01:06,Saída
202500391,Tarde,2025-03-14 18:01:09,Saída
202500383,Tarde,2025-03-14 18:01:10,Saída
202500379,Tarde,2025-03-14 18:01:14,Saída
202500387,Tarde,2025-03-14 18:01:15,Saída
202500386,Tarde,2025-03-14 18:01:20,Saída
202500408,Tarde,2025-03-14 18:01:23,Saída
202500399,Tarde,2025-03-14 18:01:25,Saída
202500462,Tarde,2025-03-14 18:01:27,Saída
202500480,Tarde,2025-03-14 18:01:29,Entrada
202500392,Tarde,2025-03-14 18:01:32,Saída
202500452,Tarde,2025-03-14 18:01:38,Saída
202500470,Tarde,2025-03-14 18:01:42,Saída
202500427,Tarde,2025-03-14 18:01:44,Saída
202500478,Tarde,2025-03-14 18:01:46,Saída
202500456,Tarde,2025-03-14 18:01:47,Entrada
202500477,Tarde,2025-03-14 18:01:52,Saída
202500395,Tarde,2025-03-14 18:02:18,Saída
202500441,Tarde,2025-03-14 18:02:21,Saída
202500472,Tarde,2025-03-14 18:02:30,Saída
202500504,Tarde,2025-03-14 18:02:36,Saída
202500436,Tarde,2025-03-14 18:02:46,Saída
202500433,Tarde,2025-03-14 18:02:48,Saída
202500482,Tarde,2025-03-14 18:02:49,Saída
202500407,Tarde,2025-03-14 18:03:34,Entrada
202500489,Tarde,2025-03-14 18:04:32,Entrada
202500388,Tarde,2025-03-14 18:05:36,Saída
202500393,Tarde,2025-03-14 18:07:41,Saída
202500394,Tarde,2025-03-14 18:07:44,Saída
202500002,Tarde,2025-03-14 08:37:20,Entrada
202500002,Tarde,2025-03-14 08:56:05,Entrada
202500002,Tarde,2025-03-14 09:05:08,Saída
202500406,Tarde,2025-03-14 09:19:21,Entrada
202500408,Tarde,2025-03-14 09:19:24,Entrada
202500406,Tarde,2025-03-14 11:51:19,Saída
202500408,Tarde,2025-03-14 11:51:23,Saída
202500426,Tarde,2025-03-14 13:11:23,Entrada
202500379,Tarde,2025-03-14 13:11:26,Entrada
202500380,Tarde,2025-03-14 13:11:33,Entrada
202500393,Tarde,2025-03-14 13:11:37,Entrada
202500394,Tarde,2025-03-14 13:11:41,Entrada
202500404,Tarde,2025-03-14 13:11:46,Entrada
202500481,Tarde,2025-03-14 13:11:49,Entrada
202500382,Tarde,2025-03-14 13:11:52,Entrada
202500383,Tarde,2025-03-14 13:11:58,Entrada
202500395,Tarde,2025-03-14 13:12:00,Entrada
202500422,Tarde,2025-03-14 13:12:02,Entrada
202500421,Tarde,2025-03-14 13:12:06,Entrada
202500388,Tarde,2025-03-14 13:12:13,Entrada
202500438,Tarde,2025-03-14 13:12:23,Entrada
202500505,Tarde,2025-03-14 13:12:25,Entrada
202500434,Tarde,2025-03-14 13:12:28,Entrada
202500452,Tarde,2025-03-14 13:12:29,Entrada
202500418,Tarde,2025-03-14 13:12:33,Entrada
202500477,Tarde,2025-03-14 13:12:35,Entrada
202500503,Tarde,2025-03-14 13:12:37,Entrada
202500398,Tarde,2025-03-14 13:12:39,Entrada
202500504,Tarde,2025-03-14 13:12:41,Entrada
202500464,Tarde,2025-03-14 13:12:43,Entrada
202500425,Tarde,2025-03-14 13:12:45,Entrada
202500457,Tarde,2025-03-14 13:12:48,Entrada
202500431,Tarde,2025-03-14 13:12:50,Entrada
202500437,Tarde,2025-03-14 13:12:52,Entrada
202500441,Tarde,2025-03-14 13:13:00,Entrada
202500483,Tarde,2025-03-14 13:13:07,Entrada
202500406,Tarde,2025-03-14 13:13:10,Entrada
202500408,Tarde,2025-03-14 13:13:12,Entrada
202500410,Tarde,2025-03-14 13:13:16,Entrada
202500414,Tarde,2025-03-14 13:13:18,Entrada
202500444,Tarde,2025-03-14 13:13:21,Entrada
202500436,Tarde,2025-03-14 13:14:15,Entrada
202500392,Tarde,2025-03-14 13:14:27,Entrada
202500413,Tarde,2025-03-14 13:14:30,Entrada
202500451,Tarde,2025-03-14 13:14:34,Entrada
202500386,Tarde,2025-03-14 13:15:10,Entrada
202500391,Tarde,2025-03-14 13:15:13,Entrada
202500453,Tarde,2025-03-14 13:15:19,Entrada
202500462,Tarde,2025-03-14 13:15:22,Entrada
202500482,Tarde,2025-03-14 13:15:30,Entrada
202500480,Tarde,2025-03-14 13:15:54,Entrada
202500416,Tarde,2025-03-14 13:15:58,Entrada
202500467,Tarde,2025-03-14 13:17:20,Entrada
202500466,Tarde,2025-03-14 13:17:22,Entrada
202500478,Tarde,2025-03-14 13:17:25,Entrada
202500387,Tarde,2025-03-14 13:17:27,Entrada
202500419,Tarde,2025-03-14 13:17:29,Entrada
202500420,Tarde,2025-03-14 13:17:32,Entrada
202500432,Tarde,2025-03-14 13:17:35,Entrada
202500401,Tarde,2025-03-14 13:17:45,Entrada
202500476,Tarde,2025-03-14 13:19:19,Entrada
202500384,Tarde,2025-03-14 13:19:21,Entrada
202500435,Tarde,2025-03-14 13:20:14,Entrada
202500412,Tarde,2025-03-14 13:21:10,Entrada
202500454,Tarde,2025-03-14 13:21:12,Entrada
202500449,Tarde,2025-03-14 13:21:35,Entrada
202500443,Tarde,2025-03-14 13:22:15,Entrada
202500459,Tarde,2025-03-14 13:22:36,Entrada
202500458,Tarde,2025-03-14 13:22:46,Entrada
202500456,Tarde,2025-03-14 13:23:17,Entrada
202500409,Tarde,2025-03-14 13:25:05,Entrada
202500470,Tarde,2025-03-14 13:25:21,Entrada
202500474,Tarde,2025-03-14 13:25:56,Entrada
202500447,Tarde,2025-03-14 13:26:45,Entrada
202500472,Tarde,2025-03-14 13:27:04,Entrada
202500450,Tarde,2025-03-14 13:27:14,Entrada
202500468,Tarde,2025-03-14 13:28:32,Entrada
202500400,Tarde,2025-03-14 13:30:14,Entrada
202500469,Tarde,2025-03-14 13:31:33,Entrada
202500490,Tarde,2025-03-14 13:39:09,Entrada
202500439,Tarde,2025-03-14 13:46:52,Entrada
202500502,Tarde,2025-03-14 13:54:36,Entrada
202500490,Tarde,2025-03-14 17:03:02,Saída
202500489,Tarde,2025-03-14 17:50:20,Entrada
202500406,Tarde,2025-03-14 18:00:04,Saída
202500480,Tarde,2025-03-14 18:00:27,Saída
202500477,Tarde,2025-03-14 18:00:29,Saída
202500408,Tarde,2025-03-14 18:00:46,Saída
202500438,Tarde,2025-03-14 18:01:06,Saída
202500425,Tarde,2025-03-14 18:01:25,Saída
202500457,Tarde,2025-03-14 18:01:27,Saída
202500464,Tarde,2025-03-14 18:01:29,Saída
202500443,Tarde,2025-03-14 18:01:30,Saída
202500439,Tarde,2025-03-14 18:01:31,Saída
202500453,Tarde,2025-03-14 18:01:33,Saída
202500469,Tarde,2025-03-14 18:01:34,Saída
202500435,Tarde,2025-03-14 18:01:41,Saída
202500475,Tarde,2025-03-14 18:01:43,Entrada
202500470,Tarde,2025-03-14 18:01:44,Saída
202500478,Tarde,2025-03-14 18:01:45,Saída
202500434,Tarde,2025-03-14 18:01:47,Saída
202500437,Tarde,2025-03-14 18:01:48,Saída
202500436,Tarde,2025-03-14 18:01:51,Saída
202500452,Tarde,2025-03-14 18:01:52,Saída
202500416,Tarde,2025-03-14 18:01:56,Saída
202500456,Tarde,2025-03-14 18:01:58,Saída
202500410,Tarde,2025-03-14 18:01:59,Saída
202500441,Tarde,2025-03-14 18:02:03,Saída
202500451,Tarde,2025-03-14 18:02:06,Saída
202500404,Tarde,2025-03-14 18:02:08,Saída
202500395,Tarde,2025-03-14 18:02:10,Saída
202500502,Tarde,2025-03-14 18:02:14,Saída
202500382,Tarde,2025-03-14 18:02:17,Saída
202500504,Tarde,2025-03-14 18:02:34,Saída
202500462,Tarde,2025-03-14 18:02:37,Saída
202500400,Tarde,2025-03-14 18:02:38,Saída
202500431,Tarde,2025-03-14 18:02:40,Saída
202500420,Tarde,2025-03-14 18:02:41,Saída
202500421,Tarde,2025-03-14 18:02:47,Saída
202500476,Tarde,2025-03-14 18:02:49,Saída
202500384,Tarde,2025-03-14 18:02:50,Saída
202500414,Tarde,2025-03-14 18:02:53,Saída
202500482,Tarde,2025-03-14 18:02:54,Saída
202500483,Tarde,2025-03-14 18:02:57,Saída
202500429,Tarde,2025-03-14 18:03:05,Entrada
202500418,Tarde,2025-03-14 18:03:07,Saída
202500398,Tarde,2025-03-14 18:03:28,Saída
202500426,Tarde,2025-03-14 18:03:33,Saída
202500388,Tarde,2025-03-14 18:03:36,Saída
202500401,Tarde,2025-03-14 18:03:39,Saída
202500383,Tarde,2025-03-14 18:03:41,Saída
202500386,Tarde,2025-03-14 18:03:44,Saída
202500412,Tarde,2025-03-14 18:04:00,Saída
202500399,Tarde,2025-03-14 18:04:01,Entrada
202500379,Tarde,2025-03-14 18:04:06,Saída
202500380,Tarde,2025-03-14 18:04:07,Saída
202500387,Tarde,2025-03-14 18:04:10,Saída
202500468,Tarde,2025-03-14 18:04:29,Saída
202500466,Tarde,2025-03-14 18:04:32,Saída
202500409,Tarde,2025-03-14 18:04:37,Saída
202500467,Tarde,2025-03-14 18:04:47,Saída
202500391,Tarde,2025-03-14 18:04:49,Saída
202500394,Tarde,2025-03-14 18:04:53,Saída
202500454,Tarde,2025-03-14 18:04:58,Saída
202500392,Tarde,2025-03-14 18:05:02,Saída
202500393,Tarde,2025-03-14 18:05:04,Saída
202500399,Tarde,2025-03-14 18:12:02,Saída
